check_id,check_syntax,description
132,invalid_count({column_name}) = 0:\n  - valid format: date inverse,Validates that the data in the column follows the date format: yyyy/mm/dd (excluding time).
133,invalid_count({column_name}) = 0:\n  - valid format: date iso 8601,"Validates that the data in the column follows the ISO 8601 format for date and/or time, such as: YYYY-MM-DDTHH:MM+HH"
134,invalid_count({column_name}) = 0:\n  - valid format: date us,Validates that the data in the column follows the date format: mm/dd/yyyy (excluding time).
135,invalid_count({column_name}) = 0:\n  - valid format: decimal,"Validates that the number in the column uses either a comma (,) or a period (.) as the decimal separator."
136,invalid_count({column_name}) = 0:\n  - valid format: decimal comma,"Validates that the number in the column uses a comma (,) as the decimal separator."
137,invalid_count({column_name}) = 0:\n  - valid format: decimal point,Validates that the number in the column uses a period (.) as the decimal separator.
138,invalid_count({column_name}) = 0:\n  - valid format: email,Validates that the data in the column follows the format: name@domain.extension.
139,invalid_count({column_name}) = 0:\n  - valid format: integer,Validates that the data in the column contains only integers.
140,invalid_count({column_name}) = 0:\n  - valid format: ip address,Validates that the data in the column is an standard IP address: Four integers separated by periods (.)
141,invalid_count({column_name}) = 0:\n  - valid format: ipv4 address,Validates that the data in the column is a standard IPv4 address: Four integers separated by periods (.)
142,invalid_count({column_name}) = 0:\n  - valid format: ipv6 address,Validates that the data in the column is a standard IPv6 address: Eight values separated by colons (:)
143,invalid_count({column_name}) = 0:\n  - valid format: money,Validates that the data in the column follows the format: A money pattern with currency symbol + decimal point or comma + currency abbreviation.
144,invalid_count({column_name}) = 0:\n  - valid format: money comma,Validates that the data in the column follows the format: A money pattern with currency symbol + comma + currency abbreviation.
145,invalid_count({column_name}) = 0:\n  - valid format: money point,Validates that the data in the column follows the format: A money pattern with currency symbol + decimal point + currency abbreviation.
146,invalid_count({column_name}) = 0:\n  - valid format: negative decimal,"Validates that the data in the column follows the format: Number uses a comma (,) or a period (.) as a decimal indicator."
147,invalid_count({column_name}) = 0:\n  - valid format: negative decimal comma,"Validates that the data in the column follows the format: Number uses a comma (,) as a decimal indicator."
148,invalid_count({column_name}) = 0:\n  - valid format: negative decimal point,Validates that the data in the column follows the format: Number uses a period (.) as a decimal indicator.
149,invalid_count({column_name}) = 0:\n  - valid format: negative integer,Validates that the data in the column contains only negative integers.
150,invalid_count({column_name}) = 0:\n  - valid format: negative percentage,"Validates that the data in the column is a negative percentage and uses a comma (,) or a period (.) as a decimal indicator."
151,invalid_count({column_name}) = 0:\n  - valid format: negative percentage comma,"Validates that the data in the column is a negative percentage and uses a comma (,) as a decimal indicator."
152,invalid_count({column_name}) = 0:\n  - valid format: negative percentage point,Validates that the data in the column is a negative percentage and uses a period (.) as a decimal indicator.
153,invalid_count({column_name}) = 0:\n  - valid format: percentage comma,"Validates that the data in the column is a percentage and uses a comma (,) as a decimal indicator."
154,invalid_count({column_name}) = 0:\n  - valid format: percentage point,Validates that the data in the column is a percentage and uses a period (.) as a decimal indicator.
155,invalid_count({column_name}) = 0:\n  - valid format: percentage,"Validates that the data in the column is a percentage and uses a comma (,) or a period (.) as a decimal indicator."
156,invalid_count({column_name}) = 0:\n  - valid format: phone number,Validates that the data in the column is a standard phone number
157,invalid_count({column_name}) = 0:\n  - valid format: positive decimal,"Validates that the data in the column is a positive number and uses a comma (,) or a period (.) as a decimal indicator."
158,invalid_count({column_name}) = 0:\n  - valid format: positive decimal comma,"Validates that the data in the column is a positive number and uses a comma (,) as a decimal indicator."
159,invalid_count({column_name}) = 0:\n  - valid format: positive decimal point,Validates that the data in the column is a positive number and uses a period (.) as a decimal indicator.
160,invalid_count({column_name}) = 0:\n  - valid format: positive integer,Validates that the data in the column contains only positive integers.
161,invalid_count({column_name}) = 0:\n  - valid format: positive percentage,"Validates that the data in the column is a positive percentage and uses a comma (,) or a period (.) as a decimal indicator."
162,invalid_count({column_name}) = 0:\n  - valid format: positive percentage comma,"Validates that the data in the column is a positive percentage and uses a comma (,) as a decimal indicator."
163,invalid_count({column_name}) = 0:\n  - valid format: positive percentage point,Validates that the data in the column is a positive percentage and uses a period (.) as a decimal indicator.
164,invalid_count({column_name}) = 0:\n  - valid format: time 12h,Validates that the data in the column follows the 12-hour clock format: hh:mm:ss
165,invalid_count({column_name}) = 0:\n  - valid format: time 12h nosec,Validates that the data in the column follows the 12-hour clock format: hh:mm
166,invalid_count({column_name}) = 0:\n  - valid format: time 24h,Validates that the data in the column follows the 24-hour clock format: hh:mm:ss
167,invalid_count({column_name}) = 0:\n  - valid format: time 24h nosec,Validates that the data in the column follows the 24-hour clock format: hh:mm
168,invalid_count({column_name}) = 0:\n  - valid format: timestamp 12h,Validates that the data in the column follows the 12-hour clock format: hh:mm:ss
169,invalid_count({column_name}) = 0:\n  - valid format: timestamp 24h,Validates that the data in the column follows the 24-hour clock format: hh:mm:ss
